Interaction_ID,Customer_ID,Date_Time,Query_Type,Response_Type,Outcome
INT024990,CUST005418,2025-09-22 18:36:38,energy_saving_tips,automated,resolved
INT024991,CUST005418,2025-11-08 22:34:11,energy_saving_tips,automated,resolved
INT024992,CUST005418,2025-11-13 09:02:23,payment_issue,automated,escalated
INT024993,CUST005418,2025-12-18 00:54:42,energy_saving_tips,human,resolved
INT024994,CUST005419,2025-10-18 10:17:49,usage_question,automated,resolved
INT024995,CUST005419,2025-08-28 16:47:34,energy_saving_tips,automated,resolved
INT024996,CUST005420,2025-12-10 16:47:08,account_balance,automated,resolved
INT024997,CUST005420,2025-11-12 10:07:54,billing_explanation,automated,resolved
INT024998,CUST005421,2025-10-11 07:31:30,energy_saving_tips,automated,resolved
INT024999,CUST005421,2025-11-21 14:58:47,billing_explanation,automated,resolved
INT025000,CUST005422,2025-12-31 23:24:09,energy_saving_tips,automated,escalated
INT025001,CUST005424,2025-09-21 14:05:45,energy_saving_tips,automated,resolved
INT025002,CUST005424,2025-08-16 08:01:25,usage_question,automated,resolved
INT025003,CUST005425,2025-10-04 22:35:40,energy_saving_tips,human,resolved
INT025004,CUST005425,2025-10-13 16:51:06,energy_saving_tips,human,resolved
INT025005,CUST005426,2025-09-04 13:58:06,billing_explanation,automated,escalated
INT025006,CUST005426,2025-08-19 09:57:33,energy_saving_tips,automated,resolved
INT025007,CUST005426,2025-08-23 08:33:34,payment_issue,automated,resolved
INT025008,CUST005426,2025-08-06 04:30:49,energy_saving_tips,automated,resolved
INT025009,CUST005427,2025-11-16 22:29:17,account_balance,automated,resolved
INT025010,CUST005427,2025-12-10 13:28:07,usage_question,automated,resolved
INT025011,CUST005427,2025-08-08 19:20:52,billing_explanation,human,resolved
INT025012,CUST005427,2025-11-15 21:06:08,energy_saving_tips,automated,resolved
INT025013,CUST005427,2025-12-10 14:35:46,energy_saving_tips,automated,resolved
INT025014,CUST005427,2025-10-23 07:19:06,billing_explanation,automated,resolved
INT025015,CUST005427,2025-07-24 10:04:13,energy_saving_tips,automated,resolved
INT025016,CUST005428,2025-12-27 12:09:26,usage_question,human,resolved
INT025017,CUST005428,2025-12-31 18:24:21,billing_explanation,automated,resolved
INT025018,CUST005429,2025-11-06 13:35:08,usage_question,automated,resolved
INT025019,CUST005429,2025-07-17 08:37:16,technical_support,automated,escalated
INT025020,CUST005429,2025-08-02 17:17:58,energy_saving_tips,automated,resolved
INT025021,CUST005429,2026-01-02 16:39:17,billing_explanation,human,resolved
INT025022,CUST005429,2025-12-29 20:10:24,usage_question,human,resolved
INT025023,CUST005429,2025-12-20 06:01:54,billing_explanation,human,resolved
INT025024,CUST005429,2025-07-27 03:28:13,account_balance,human,resolved
INT025025,CUST005430,2025-08-21 15:14:52,usage_question,human,resolved
INT025026,CUST005430,2025-11-17 03:07:03,billing_explanation,human,resolved
INT025027,CUST005431,2025-11-11 15:23:19,usage_question,human,resolved
INT025028,CUST005432,2025-07-11 17:38:27,technical_support,automated,resolved
INT025029,CUST005433,2025-07-31 02:30:23,payment_issue,automated,resolved
INT025030,CUST005433,2025-09-07 16:38:33,payment_issue,automated,resolved
INT025031,CUST005433,2025-10-28 09:54:28,account_balance,automated,resolved
INT025032,CUST005433,2025-07-13 21:17:48,billing_explanation,automated,resolved
INT025033,CUST005433,2025-11-24 06:39:49,energy_saving_tips,automated,resolved
INT025034,CUST005434,2025-08-09 03:25:28,payment_issue,automated,resolved
INT025035,CUST005434,2025-12-26 02:14:03,technical_support,automated,escalated
INT025036,CUST005434,2025-08-29 14:28:13,billing_explanation,automated,resolved
INT025037,CUST005434,2025-10-05 01:52:02,energy_saving_tips,automated,resolved
INT025038,CUST005436,2025-12-09 05:52:14,usage_question,automated,resolved
INT025039,CUST005436,2025-12-25 14:10:19,account_balance,automated,resolved
INT025040,CUST005436,2025-10-10 10:35:18,energy_saving_tips,automated,resolved
INT025041,CUST005436,2025-08-29 09:05:46,usage_question,automated,resolved
INT025042,CUST005436,2025-10-21 06:27:07,usage_question,automated,resolved
INT025043,CUST005436,2025-09-05 09:57:26,account_balance,human,resolved
INT025044,CUST005437,2025-08-06 20:59:02,usage_question,automated,resolved
INT025045,CUST005437,2025-09-17 17:47:58,energy_saving_tips,human,resolved
INT025046,CUST005438,2025-08-07 17:47:59,energy_saving_tips,human,resolved
INT025047,CUST005440,2025-10-11 20:31:45,account_balance,automated,resolved
INT025048,CUST005440,2025-12-05 20:41:22,energy_saving_tips,automated,resolved
INT025049,CUST005440,2025-12-16 20:27:33,usage_question,automated,resolved
INT025050,CUST005440,2025-11-14 21:44:11,usage_question,automated,resolved
INT025051,CUST005440,2025-12-22 20:04:27,energy_saving_tips,automated,unresolved
INT025052,CUST005441,2025-07-21 08:26:35,account_balance,human,resolved
INT025053,CUST005441,2025-07-19 01:33:18,billing_explanation,automated,resolved
INT025054,CUST005441,2025-11-21 23:37:27,usage_question,automated,resolved
INT025055,CUST005441,2025-12-02 14:46:45,energy_saving_tips,automated,resolved
INT025056,CUST005441,2025-10-25 13:21:06,billing_explanation,automated,escalated
INT025057,CUST005441,2025-10-22 12:17:12,energy_saving_tips,automated,resolved
INT025058,CUST005442,2025-09-14 20:36:17,billing_explanation,automated,resolved
INT025059,CUST005442,2025-11-28 03:24:14,billing_explanation,automated,resolved
INT025060,CUST005442,2025-12-18 18:33:28,billing_explanation,automated,resolved
INT025061,CUST005442,2025-12-31 21:09:00,technical_support,human,resolved
INT025062,CUST005442,2025-11-05 09:07:18,billing_explanation,automated,resolved
INT025063,CUST005443,2025-09-16 18:21:35,payment_issue,automated,resolved
INT025064,CUST005443,2025-07-10 17:25:56,energy_saving_tips,human,resolved
INT025065,CUST005444,2025-10-11 18:36:02,usage_question,automated,resolved
INT025066,CUST005444,2025-09-30 15:09:23,energy_saving_tips,automated,resolved
INT025067,CUST005444,2025-09-11 05:15:55,energy_saving_tips,human,resolved
INT025068,CUST005446,2025-08-05 01:18:00,billing_explanation,automated,resolved
INT025069,CUST005446,2025-07-22 12:01:28,energy_saving_tips,automated,escalated
INT025070,CUST005446,2025-08-31 11:06:21,billing_explanation,automated,escalated
INT025071,CUST005446,2025-10-01 04:21:05,billing_explanation,automated,resolved
INT025072,CUST005448,2025-11-10 11:03:49,energy_saving_tips,automated,escalated
INT025073,CUST005448,2025-07-24 16:53:41,account_balance,automated,resolved
INT025074,CUST005448,2025-07-26 14:03:47,payment_issue,automated,resolved
INT025075,CUST005449,2025-11-28 09:51:50,account_balance,automated,resolved
INT025076,CUST005449,2025-09-28 19:10:01,billing_explanation,automated,resolved
INT025077,CUST005449,2025-08-04 19:27:49,billing_explanation,automated,resolved
INT025078,CUST005449,2025-08-15 19:16:01,energy_saving_tips,automated,resolved
INT025079,CUST005450,2025-09-12 05:47:18,account_balance,automated,resolved
INT025080,CUST005450,2025-10-31 22:54:22,energy_saving_tips,automated,resolved
INT025081,CUST005450,2025-09-28 16:46:46,energy_saving_tips,automated,resolved
INT025082,CUST005450,2025-10-27 16:44:15,usage_question,human,resolved
INT025083,CUST005450,2025-10-24 09:03:19,usage_question,automated,resolved
INT025084,CUST005450,2025-10-15 08:27:37,energy_saving_tips,automated,resolved
INT025085,CUST005451,2025-10-11 16:47:18,billing_explanation,automated,resolved
INT025086,CUST005451,2025-12-01 08:32:44,usage_question,automated,resolved
INT025087,CUST005451,2025-08-22 03:28:11,energy_saving_tips,human,resolved
INT025088,CUST005452,2025-12-28 05:37:59,billing_explanation,human,resolved
INT025089,CUST005452,2025-07-15 11:33:32,billing_explanation,human,resolved
INT025090,CUST005453,2025-09-23 17:34:22,energy_saving_tips,human,resolved
INT025091,CUST005453,2025-11-08 03:03:45,usage_question,automated,resolved
INT025092,CUST005453,2025-09-16 04:02:27,energy_saving_tips,automated,resolved
INT025093,CUST005453,2025-08-09 11:05:52,energy_saving_tips,automated,resolved
INT025094,CUST005453,2025-08-04 00:23:46,account_balance,automated,resolved
INT025095,CUST005454,2025-07-25 10:07:22,usage_question,automated,unresolved
INT025096,CUST005455,2025-11-10 13:33:24,account_balance,automated,resolved
INT025097,CUST005455,2025-07-25 02:51:47,payment_issue,human,resolved
INT025098,CUST005455,2025-12-15 10:36:33,energy_saving_tips,human,resolved
INT025099,CUST005455,2025-09-11 15:34:37,energy_saving_tips,automated,resolved
INT025100,CUST005455,2025-12-12 20:03:22,payment_issue,automated,resolved
INT025101,CUST005455,2025-11-14 10:19:04,energy_saving_tips,automated,resolved
INT025102,CUST005456,2025-10-20 16:45:41,energy_saving_tips,human,resolved
INT025103,CUST005456,2025-10-26 07:07:26,energy_saving_tips,human,resolved
INT025104,CUST005456,2025-10-02 02:20:49,technical_support,automated,resolved
INT025105,CUST005456,2025-07-18 17:32:52,technical_support,human,resolved
INT025106,CUST005457,2025-08-12 11:14:21,billing_explanation,automated,resolved
INT025107,CUST005457,2025-08-28 01:03:33,usage_question,automated,resolved
INT025108,CUST005458,2025-12-04 00:29:36,technical_support,automated,escalated
INT025109,CUST005458,2025-08-12 16:08:07,account_balance,automated,unresolved
INT025110,CUST005460,2025-09-11 13:40:18,billing_explanation,automated,resolved
INT025111,CUST005460,2025-11-05 01:04:39,payment_issue,automated,resolved
INT025112,CUST005460,2025-11-13 15:06:46,energy_saving_tips,automated,resolved
INT025113,CUST005460,2025-10-17 15:47:28,energy_saving_tips,human,resolved
INT025114,CUST005461,2025-07-24 18:15:51,usage_question,human,resolved
INT025115,CUST005461,2025-09-18 11:51:26,usage_question,human,resolved
INT025116,CUST005461,2025-10-18 04:37:47,account_balance,automated,resolved
INT025117,CUST005461,2025-08-30 03:22:57,energy_saving_tips,automated,resolved
INT025118,CUST005461,2025-07-09 22:50:41,energy_saving_tips,human,resolved
INT025119,CUST005462,2025-10-31 02:24:04,energy_saving_tips,automated,resolved
INT025120,CUST005463,2025-08-04 12:14:05,billing_explanation,human,resolved
INT025121,CUST005463,2025-08-14 21:45:05,billing_explanation,automated,resolved
INT025122,CUST005464,2025-09-30 23:51:09,energy_saving_tips,human,resolved
INT025123,CUST005464,2025-07-10 00:28:09,usage_question,automated,resolved
INT025124,CUST005464,2025-12-01 02:31:27,account_balance,automated,resolved
INT025125,CUST005464,2025-08-26 19:30:31,billing_explanation,automated,resolved
INT025126,CUST005465,2025-09-07 00:11:42,billing_explanation,automated,resolved
INT025127,CUST005465,2025-10-06 15:51:08,payment_issue,automated,resolved
INT025128,CUST005465,2025-12-19 07:11:05,energy_saving_tips,automated,resolved
INT025129,CUST005466,2025-08-31 09:15:38,technical_support,automated,resolved
INT025130,CUST005466,2025-08-31 01:41:54,energy_saving_tips,automated,resolved
INT025131,CUST005466,2025-11-15 16:22:01,billing_explanation,automated,resolved
INT025132,CUST005466,2025-12-03 14:38:13,billing_explanation,automated,resolved
INT025133,CUST005467,2025-09-13 10:04:20,energy_saving_tips,automated,resolved
INT025134,CUST005467,2025-11-19 01:42:24,energy_saving_tips,human,resolved
INT025135,CUST005467,2025-10-22 10:51:09,energy_saving_tips,human,resolved
INT025136,CUST005468,2025-08-09 23:53:15,account_balance,automated,resolved
INT025137,CUST005468,2025-09-10 02:18:16,billing_explanation,human,resolved
INT025138,CUST005468,2025-12-11 09:02:18,usage_question,automated,resolved
INT025139,CUST005469,2025-10-02 03:15:30,billing_explanation,automated,resolved
INT025140,CUST005469,2025-10-26 01:05:47,energy_saving_tips,automated,resolved
INT025141,CUST005469,2025-08-10 17:59:54,billing_explanation,human,resolved
INT025142,CUST005469,2025-12-01 01:30:38,energy_saving_tips,automated,resolved
INT025143,CUST005470,2025-09-25 16:34:13,usage_question,automated,resolved
INT025144,CUST005470,2025-07-22 20:53:27,energy_saving_tips,automated,unresolved
INT025145,CUST005470,2025-07-30 00:43:33,energy_saving_tips,human,resolved
INT025146,CUST005471,2025-08-18 01:40:43,account_balance,automated,resolved
INT025147,CUST005471,2025-09-04 02:30:12,payment_issue,automated,resolved
INT025148,CUST005471,2025-08-01 06:22:06,billing_explanation,automated,resolved
INT025149,CUST005471,2025-12-16 19:06:15,energy_saving_tips,automated,resolved
INT025150,CUST005472,2025-11-04 18:59:24,billing_explanation,automated,escalated
INT025151,CUST005472,2025-12-27 17:38:46,usage_question,automated,resolved
INT025152,CUST005472,2025-09-15 01:17:14,billing_explanation,human,resolved
INT025153,CUST005473,2025-09-03 23:02:55,energy_saving_tips,automated,resolved
INT025154,CUST005473,2025-09-13 00:42:17,energy_saving_tips,automated,resolved
INT025155,CUST005473,2025-08-21 00:31:39,usage_question,automated,resolved
INT025156,CUST005474,2025-08-23 05:06:13,billing_explanation,automated,resolved
INT025157,CUST005474,2025-12-12 05:06:18,energy_saving_tips,human,resolved
INT025158,CUST005474,2025-11-21 04:25:22,billing_explanation,automated,resolved
INT025159,CUST005475,2025-11-17 14:03:14,energy_saving_tips,automated,resolved
INT025160,CUST005476,2025-11-08 21:07:57,energy_saving_tips,human,resolved
INT025161,CUST005476,2025-12-01 21:04:02,energy_saving_tips,human,resolved
INT025162,CUST005476,2025-11-26 01:42:36,usage_question,automated,resolved
INT025163,CUST005476,2025-08-16 02:52:08,usage_question,automated,resolved
INT025164,CUST005476,2025-10-15 16:44:53,usage_question,automated,resolved
INT025165,CUST005476,2025-10-14 02:00:49,billing_explanation,automated,resolved
INT025166,CUST005477,2025-08-23 19:22:52,usage_question,human,resolved
INT025167,CUST005477,2025-08-27 21:17:35,billing_explanation,automated,resolved
INT025168,CUST005479,2025-12-25 11:45:07,energy_saving_tips,human,resolved
INT025169,CUST005480,2025-09-18 00:54:38,technical_support,human,resolved
INT025170,CUST005480,2025-08-21 04:03:46,payment_issue,automated,resolved
INT025171,CUST005480,2025-09-25 22:32:26,energy_saving_tips,automated,escalated
INT025172,CUST005481,2025-07-29 01:32:07,billing_explanation,automated,resolved
INT025173,CUST005481,2025-12-12 03:02:57,usage_question,automated,resolved
INT025174,CUST005481,2025-09-17 19:23:52,energy_saving_tips,human,resolved
INT025175,CUST005482,2025-12-07 12:27:25,account_balance,automated,resolved
INT025176,CUST005482,2025-09-21 23:11:54,account_balance,automated,resolved
INT025177,CUST005482,2025-08-24 02:31:32,energy_saving_tips,human,escalated
INT025178,CUST005482,2025-08-14 21:28:10,energy_saving_tips,human,resolved
INT025179,CUST005482,2025-07-13 14:19:31,energy_saving_tips,automated,resolved
INT025180,CUST005482,2025-11-20 18:07:59,energy_saving_tips,automated,resolved
INT025181,CUST005482,2025-08-06 22:24:15,account_balance,automated,resolved
INT025182,CUST005483,2025-08-17 20:08:04,technical_support,automated,resolved
INT025183,CUST005483,2025-07-14 16:07:39,energy_saving_tips,human,resolved
INT025184,CUST005484,2025-12-07 09:48:44,energy_saving_tips,automated,unresolved
INT025185,CUST005485,2025-10-11 13:07:59,energy_saving_tips,automated,resolved
INT025186,CUST005485,2026-01-02 20:29:56,billing_explanation,automated,resolved
INT025187,CUST005485,2025-12-29 23:27:14,energy_saving_tips,automated,resolved
INT025188,CUST005485,2025-10-14 06:16:07,technical_support,automated,resolved
INT025189,CUST005485,2025-12-29 02:17:11,energy_saving_tips,automated,resolved
INT025190,CUST005485,2025-07-17 19:05:28,energy_saving_tips,automated,resolved
INT025191,CUST005486,2025-12-28 05:12:43,energy_saving_tips,automated,resolved
INT025192,CUST005486,2025-10-11 06:28:40,billing_explanation,automated,resolved
INT025193,CUST005486,2025-11-09 20:41:56,billing_explanation,automated,resolved
INT025194,CUST005486,2025-07-16 09:53:09,usage_question,human,resolved
INT025195,CUST005486,2025-08-17 20:50:07,technical_support,automated,resolved
INT025196,CUST005486,2025-10-10 10:14:22,usage_question,automated,resolved
INT025197,CUST005487,2025-11-14 00:06:20,energy_saving_tips,automated,resolved
INT025198,CUST005488,2025-09-30 18:11:22,energy_saving_tips,automated,escalated
INT025199,CUST005488,2025-10-23 05:39:31,account_balance,human,resolved
INT025200,CUST005488,2025-07-27 20:20:26,payment_issue,automated,unresolved
INT025201,CUST005488,2025-08-16 21:30:12,account_balance,human,escalated
INT025202,CUST005489,2025-12-17 00:27:36,energy_saving_tips,automated,resolved
INT025203,CUST005489,2025-08-06 18:50:19,usage_question,human,escalated
INT025204,CUST005490,2025-09-13 23:08:26,billing_explanation,human,resolved
INT025205,CUST005490,2025-08-11 10:24:29,account_balance,automated,resolved
