Ticket_ID,Customer_ID,Issue_Type,Ticket_Status,Date_Opened,Date_Closed,Resolution_Method
TKT006574,CUST005136,billing_discrepancy,open,2025-07-08,,
TKT006575,CUST005136,billing_discrepancy,in_progress,2025-10-08,,
TKT006576,CUST005137,energy_saving_advice,closed,2025-12-22,2025-12-31,system_auto_resolved
TKT006577,CUST005139,usage_concern,open,2025-08-05,,
TKT006578,CUST005139,usage_concern,closed,2025-05-11,2025-05-21,human_agent
TKT006579,CUST005140,usage_concern,open,2025-01-12,,
TKT006580,CUST005140,billing_discrepancy,closed,2025-12-09,2025-12-11,human_agent
TKT006581,CUST005142,energy_saving_advice,closed,2025-02-07,2025-02-17,human_agent
TKT006582,CUST005142,energy_saving_advice,closed,2025-07-05,2025-07-10,chatbot_automated
TKT006583,CUST005143,usage_concern,closed,2025-02-19,2025-03-03,human_agent
TKT006584,CUST005143,usage_concern,closed,2025-09-19,2025-09-20,human_agent
TKT006585,CUST005144,billing_discrepancy,open,2025-08-17,,
TKT006586,CUST005146,billing_discrepancy,closed,2025-05-08,2025-05-11,human_agent
TKT006587,CUST005146,energy_saving_advice,closed,2025-04-05,2025-04-18,human_agent
TKT006588,CUST005146,usage_concern,closed,2025-12-30,2026-01-07,human_agent
TKT006589,CUST005147,usage_concern,open,2025-03-07,,
TKT006590,CUST005147,energy_saving_advice,in_progress,2025-05-20,,
TKT006591,CUST005150,billing_discrepancy,in_progress,2025-04-04,,
TKT006592,CUST005150,usage_concern,closed,2025-06-03,2025-06-10,human_agent
TKT006593,CUST005150,energy_saving_advice,open,2025-11-02,,
TKT006594,CUST005151,account_management,closed,2025-04-12,2025-04-17,human_agent
TKT006595,CUST005151,billing_discrepancy,open,2025-09-28,,
TKT006596,CUST005151,energy_saving_advice,open,2025-04-23,,
TKT006597,CUST005152,account_management,closed,2025-06-10,2025-06-22,chatbot_automated
TKT006598,CUST005154,technical_issue,closed,2025-12-18,2025-12-26,human_agent
TKT006599,CUST005156,service_interruption,closed,2025-05-06,2025-05-12,human_agent
TKT006600,CUST005156,billing_discrepancy,closed,2025-05-28,2025-06-08,human_agent
TKT006601,CUST005156,energy_saving_advice,open,2025-08-19,,
TKT006602,CUST005157,energy_saving_advice,open,2025-09-06,,
TKT006603,CUST005159,energy_saving_advice,open,2025-07-22,,
TKT006604,CUST005159,billing_discrepancy,closed,2025-06-08,2025-06-13,human_agent
TKT006605,CUST005161,energy_saving_advice,closed,2025-04-25,2025-05-08,human_agent
TKT006606,CUST005162,energy_saving_advice,closed,2025-12-28,2025-12-31,human_agent
TKT006607,CUST005162,billing_discrepancy,in_progress,2025-10-30,,
TKT006608,CUST005162,usage_concern,open,2025-08-06,,
TKT006609,CUST005162,usage_concern,closed,2025-01-19,2025-01-21,human_agent
TKT006610,CUST005162,usage_concern,closed,2025-11-22,2025-11-30,human_agent
TKT006611,CUST005165,billing_discrepancy,closed,2025-07-16,2025-07-28,human_agent
TKT006612,CUST005165,service_interruption,closed,2025-02-25,2025-03-05,human_agent
TKT006613,CUST005167,service_interruption,closed,2025-04-26,2025-05-01,chatbot_automated
TKT006614,CUST005167,energy_saving_advice,closed,2025-04-09,2025-04-16,human_agent
TKT006615,CUST005167,billing_discrepancy,closed,2025-06-19,2025-06-26,human_agent
TKT006616,CUST005168,account_management,closed,2025-09-07,2025-09-10,human_agent
TKT006617,CUST005169,usage_concern,open,2025-06-04,,
TKT006618,CUST005171,account_management,closed,2025-05-24,2025-05-31,human_agent
TKT006619,CUST005171,service_interruption,closed,2025-01-19,2025-01-27,human_agent
TKT006620,CUST005171,usage_concern,open,2025-05-26,,
TKT006621,CUST005171,billing_discrepancy,closed,2025-07-09,2025-07-20,chatbot_automated
TKT006622,CUST005172,usage_concern,closed,2025-09-22,2025-09-27,human_agent
TKT006623,CUST005175,billing_discrepancy,closed,2025-03-05,2025-03-09,human_agent
TKT006624,CUST005175,usage_concern,closed,2025-11-26,2025-12-01,human_agent
TKT006625,CUST005177,usage_concern,closed,2025-03-31,2025-04-01,chatbot_automated
TKT006626,CUST005178,service_interruption,closed,2025-02-21,2025-03-06,human_agent
TKT006627,CUST005178,billing_discrepancy,closed,2025-06-13,2025-06-20,human_agent
TKT006628,CUST005179,usage_concern,closed,2025-09-01,2025-09-06,chatbot_automated
TKT006629,CUST005179,usage_concern,closed,2025-07-10,2025-07-12,chatbot_automated
TKT006630,CUST005180,service_interruption,open,2025-02-10,,
TKT006631,CUST005180,energy_saving_advice,in_progress,2025-03-04,,
TKT006632,CUST005181,billing_discrepancy,closed,2025-09-06,2025-09-07,chatbot_automated
TKT006633,CUST005182,account_management,closed,2025-09-04,2025-09-15,chatbot_automated
TKT006634,CUST005184,billing_discrepancy,closed,2025-08-05,2025-08-16,human_agent
TKT006635,CUST005184,billing_discrepancy,closed,2025-10-17,2025-10-21,human_agent
TKT006636,CUST005186,service_interruption,closed,2025-12-21,2025-12-24,human_agent
TKT006637,CUST005191,billing_discrepancy,closed,2025-04-15,2025-04-23,human_agent
TKT006638,CUST005191,service_interruption,closed,2025-10-24,2025-10-26,human_agent
TKT006639,CUST005192,account_management,closed,2025-10-25,2025-11-04,human_agent
TKT006640,CUST005195,energy_saving_advice,closed,2025-06-16,2025-06-17,chatbot_automated
TKT006641,CUST005195,billing_discrepancy,in_progress,2025-09-18,,
TKT006642,CUST005195,billing_discrepancy,closed,2025-04-26,2025-04-29,chatbot_automated
TKT006643,CUST005195,energy_saving_advice,closed,2025-08-01,2025-08-07,human_agent
TKT006644,CUST005196,usage_concern,closed,2025-06-09,2025-06-16,human_agent
TKT006645,CUST005196,energy_saving_advice,closed,2025-02-17,2025-02-24,chatbot_automated
TKT006646,CUST005197,account_management,closed,2025-01-20,2025-01-24,chatbot_automated
TKT006647,CUST005197,usage_concern,closed,2025-08-31,2025-09-13,human_agent
TKT006648,CUST005198,service_interruption,closed,2025-05-11,2025-05-23,human_agent
TKT006649,CUST005199,billing_discrepancy,closed,2025-03-17,2025-03-27,chatbot_automated
TKT006650,CUST005201,usage_concern,closed,2025-11-14,2025-11-27,chatbot_automated
TKT006651,CUST005202,service_interruption,closed,2025-11-15,2025-11-25,chatbot_automated
TKT006652,CUST005203,billing_discrepancy,closed,2025-12-11,2025-12-16,human_agent
TKT006653,CUST005203,billing_discrepancy,open,2025-02-17,,
TKT006654,CUST005203,billing_discrepancy,closed,2025-09-01,2025-09-05,human_agent
TKT006655,CUST005204,energy_saving_advice,in_progress,2025-10-21,,
TKT006656,CUST005204,billing_discrepancy,closed,2025-02-03,2025-02-08,human_agent
TKT006657,CUST005204,billing_discrepancy,closed,2025-07-11,2025-07-17,human_agent
TKT006658,CUST005204,energy_saving_advice,closed,2025-03-02,2025-03-06,human_agent
TKT006659,CUST005204,billing_discrepancy,closed,2025-10-17,2025-10-23,chatbot_automated
TKT006660,CUST005205,energy_saving_advice,closed,2025-08-09,2025-08-12,chatbot_automated
TKT006661,CUST005205,billing_discrepancy,closed,2025-04-29,2025-05-08,human_agent
TKT006662,CUST005206,billing_discrepancy,closed,2025-12-07,2025-12-10,system_auto_resolved
TKT006663,CUST005206,usage_concern,closed,2025-02-14,2025-02-17,human_agent
TKT006664,CUST005206,energy_saving_advice,in_progress,2025-04-22,,
TKT006665,CUST005206,billing_discrepancy,closed,2025-02-22,2025-03-03,human_agent
TKT006666,CUST005206,service_interruption,closed,2025-05-22,2025-06-02,human_agent
TKT006667,CUST005207,service_interruption,closed,2025-07-25,2025-08-02,human_agent
TKT006668,CUST005209,billing_discrepancy,open,2025-04-11,,
TKT006669,CUST005209,usage_concern,closed,2025-10-07,2025-10-12,chatbot_automated
TKT006670,CUST005210,usage_concern,closed,2025-11-23,2025-12-01,human_agent
TKT006671,CUST005211,billing_discrepancy,closed,2025-07-28,2025-08-09,chatbot_automated
TKT006672,CUST005211,service_interruption,closed,2025-11-04,2025-11-08,chatbot_automated
TKT006673,CUST005212,energy_saving_advice,closed,2025-08-25,2025-09-06,chatbot_automated
TKT006674,CUST005212,billing_discrepancy,closed,2025-08-20,2025-08-24,human_agent
TKT006675,CUST005213,usage_concern,closed,2025-08-17,2025-08-22,chatbot_automated
TKT006676,CUST005214,billing_discrepancy,closed,2025-11-07,2025-11-14,chatbot_automated
TKT006677,CUST005214,service_interruption,open,2025-09-21,,
TKT006678,CUST005215,technical_issue,closed,2025-10-21,2025-10-22,human_agent
TKT006679,CUST005217,usage_concern,closed,2025-12-05,2025-12-16,system_auto_resolved
TKT006680,CUST005218,service_interruption,closed,2025-10-05,2025-10-07,chatbot_automated
TKT006681,CUST005218,service_interruption,closed,2025-08-11,2025-08-18,chatbot_automated
TKT006682,CUST005220,energy_saving_advice,closed,2025-02-14,2025-02-17,human_agent
TKT006683,CUST005221,usage_concern,closed,2025-11-01,2025-11-07,human_agent
TKT006684,CUST005221,energy_saving_advice,closed,2025-03-17,2025-03-30,chatbot_automated
TKT006685,CUST005222,account_management,closed,2025-05-03,2025-05-07,human_agent
TKT006686,CUST005225,billing_discrepancy,closed,2025-09-25,2025-09-30,human_agent
TKT006687,CUST005226,billing_discrepancy,closed,2025-05-13,2025-05-16,human_agent
TKT006688,CUST005226,usage_concern,closed,2025-06-11,2025-06-15,human_agent
TKT006689,CUST005226,energy_saving_advice,closed,2025-12-21,2025-12-27,chatbot_automated
TKT006690,CUST005227,energy_saving_advice,closed,2025-11-22,2025-11-30,human_agent
TKT006691,CUST005227,usage_concern,closed,2025-01-07,2025-01-13,human_agent
TKT006692,CUST005229,usage_concern,in_progress,2025-03-08,,
TKT006693,CUST005229,energy_saving_advice,closed,2025-06-15,2025-06-16,human_agent
TKT006694,CUST005230,service_interruption,closed,2025-01-24,2025-02-06,chatbot_automated
TKT006695,CUST005230,energy_saving_advice,closed,2025-10-22,2025-10-28,chatbot_automated
TKT006696,CUST005230,billing_discrepancy,closed,2025-09-23,2025-10-02,human_agent
TKT006697,CUST005231,usage_concern,open,2025-11-19,,
TKT006698,CUST005232,account_management,in_progress,2025-05-08,,
TKT006699,CUST005233,usage_concern,closed,2025-05-20,2025-05-29,human_agent
TKT006700,CUST005233,energy_saving_advice,closed,2025-04-19,2025-05-02,chatbot_automated
TKT006701,CUST005234,energy_saving_advice,closed,2025-08-22,2025-08-29,human_agent
TKT006702,CUST005234,usage_concern,open,2025-03-12,,
TKT006703,CUST005235,billing_discrepancy,closed,2025-12-21,2025-12-29,chatbot_automated
TKT006704,CUST005236,usage_concern,closed,2025-09-03,2025-09-09,system_auto_resolved
TKT006705,CUST005237,billing_discrepancy,closed,2025-03-04,2025-03-16,human_agent
TKT006706,CUST005238,usage_concern,closed,2025-02-16,2025-02-25,human_agent
TKT006707,CUST005238,billing_discrepancy,closed,2025-11-01,2025-11-12,human_agent
TKT006708,CUST005239,technical_issue,closed,2025-11-20,2025-11-21,human_agent
TKT006709,CUST005239,usage_concern,in_progress,2025-08-05,,
TKT006710,CUST005241,energy_saving_advice,closed,2025-08-07,2025-08-09,chatbot_automated
TKT006711,CUST005241,billing_discrepancy,closed,2025-07-30,2025-08-08,chatbot_automated
TKT006712,CUST005241,billing_discrepancy,closed,2025-09-02,2025-09-13,human_agent
TKT006713,CUST005242,usage_concern,closed,2025-10-15,2025-10-17,chatbot_automated
TKT006714,CUST005242,usage_concern,closed,2025-04-02,2025-04-12,chatbot_automated
TKT006715,CUST005242,usage_concern,closed,2025-03-30,2025-04-02,human_agent
TKT006716,CUST005242,service_interruption,closed,2025-02-15,2025-02-22,human_agent
TKT006717,CUST005243,usage_concern,closed,2025-02-22,2025-03-05,human_agent
TKT006718,CUST005244,account_management,closed,2025-05-24,2025-05-25,human_agent
TKT006719,CUST005245,service_interruption,closed,2025-07-08,2025-07-21,human_agent
TKT006720,CUST005245,account_management,closed,2025-12-26,2026-01-03,chatbot_automated
TKT006721,CUST005247,energy_saving_advice,closed,2025-01-28,2025-01-30,chatbot_automated
TKT006722,CUST005248,billing_discrepancy,open,2025-02-13,,
TKT006723,CUST005250,billing_discrepancy,open,2025-07-07,,
TKT006724,CUST005252,billing_discrepancy,closed,2025-11-16,2025-11-23,human_agent
TKT006725,CUST005253,billing_discrepancy,closed,2025-07-17,2025-07-19,chatbot_automated
TKT006726,CUST005253,usage_concern,closed,2025-06-03,2025-06-15,human_agent
TKT006727,CUST005254,service_interruption,closed,2025-07-03,2025-07-14,human_agent
TKT006728,CUST005255,service_interruption,closed,2025-08-12,2025-08-18,human_agent
TKT006729,CUST005255,energy_saving_advice,closed,2025-12-23,2025-12-27,human_agent
TKT006730,CUST005256,billing_discrepancy,closed,2025-09-16,2025-09-17,human_agent
TKT006731,CUST005258,service_interruption,closed,2025-02-11,2025-02-23,system_auto_resolved
TKT006732,CUST005258,usage_concern,closed,2026-01-02,2026-01-04,chatbot_automated
TKT006733,CUST005258,technical_issue,closed,2025-05-27,2025-06-05,human_agent
TKT006734,CUST005258,billing_discrepancy,closed,2025-10-22,2025-10-23,chatbot_automated
TKT006735,CUST005258,usage_concern,closed,2025-11-17,2025-11-21,human_agent
TKT006736,CUST005259,billing_discrepancy,closed,2025-07-13,2025-07-14,chatbot_automated
TKT006737,CUST005259,usage_concern,closed,2025-01-11,2025-01-21,chatbot_automated
TKT006738,CUST005260,billing_discrepancy,open,2025-05-22,,
TKT006739,CUST005260,billing_discrepancy,open,2025-12-29,,
TKT006740,CUST005262,usage_concern,in_progress,2025-08-07,,
TKT006741,CUST005264,billing_discrepancy,in_progress,2025-09-21,,
TKT006742,CUST005266,billing_discrepancy,closed,2025-06-30,2025-07-03,human_agent
TKT006743,CUST005266,service_interruption,closed,2025-11-04,2025-11-10,chatbot_automated
TKT006744,CUST005267,energy_saving_advice,closed,2025-01-05,2025-01-06,human_agent
TKT006745,CUST005267,billing_discrepancy,closed,2025-03-21,2025-03-31,system_auto_resolved
TKT006746,CUST005267,energy_saving_advice,closed,2025-03-25,2025-04-07,human_agent
TKT006747,CUST005268,billing_discrepancy,in_progress,2025-10-11,,
TKT006748,CUST005268,billing_discrepancy,closed,2025-01-29,2025-02-03,human_agent
TKT006749,CUST005271,usage_concern,closed,2025-07-11,2025-07-23,system_auto_resolved
TKT006750,CUST005272,usage_concern,closed,2025-02-28,2025-03-10,human_agent
TKT006751,CUST005272,billing_discrepancy,open,2025-07-18,,
TKT006752,CUST005273,account_management,closed,2025-02-06,2025-02-18,system_auto_resolved
TKT006753,CUST005274,energy_saving_advice,closed,2025-01-08,2025-01-12,chatbot_automated
TKT006754,CUST005274,service_interruption,closed,2025-06-25,2025-07-07,human_agent
TKT006755,CUST005275,billing_discrepancy,closed,2025-06-30,2025-07-11,chatbot_automated
TKT006756,CUST005275,technical_issue,closed,2025-06-15,2025-06-26,human_agent
TKT006757,CUST005277,energy_saving_advice,closed,2025-05-09,2025-05-22,human_agent
TKT006758,CUST005277,energy_saving_advice,closed,2025-04-13,2025-04-19,human_agent
TKT006759,CUST005279,billing_discrepancy,closed,2025-07-25,2025-08-07,human_agent
TKT006760,CUST005279,energy_saving_advice,closed,2025-02-10,2025-02-23,human_agent
TKT006761,CUST005281,energy_saving_advice,in_progress,2025-10-13,,
TKT006762,CUST005282,account_management,closed,2025-12-07,2025-12-13,human_agent
TKT006763,CUST005282,service_interruption,closed,2025-04-29,2025-05-02,system_auto_resolved
TKT006764,CUST005285,billing_discrepancy,closed,2025-01-11,2025-01-13,chatbot_automated
TKT006765,CUST005285,billing_discrepancy,closed,2025-05-16,2025-05-19,human_agent
TKT006766,CUST005288,energy_saving_advice,closed,2025-10-18,2025-10-31,human_agent
TKT006767,CUST005289,billing_discrepancy,closed,2025-11-29,2025-12-02,human_agent
TKT006768,CUST005289,energy_saving_advice,in_progress,2025-12-24,,
TKT006769,CUST005291,billing_discrepancy,closed,2025-05-23,2025-05-25,system_auto_resolved
TKT006770,CUST005292,usage_concern,in_progress,2025-11-22,,
TKT006771,CUST005293,billing_discrepancy,closed,2025-07-14,2025-07-26,system_auto_resolved
TKT006772,CUST005293,billing_discrepancy,closed,2025-07-30,2025-08-02,human_agent
TKT006773,CUST005294,billing_discrepancy,in_progress,2025-12-11,,
TKT006774,CUST005295,usage_concern,open,2025-01-06,,
TKT006775,CUST005295,service_interruption,closed,2025-12-15,2025-12-21,human_agent
TKT006776,CUST005295,billing_discrepancy,closed,2025-12-26,2025-12-27,chatbot_automated
TKT006777,CUST005296,energy_saving_advice,in_progress,2025-03-02,,
TKT006778,CUST005297,usage_concern,closed,2025-09-04,2025-09-12,human_agent
TKT006779,CUST005297,billing_discrepancy,closed,2025-03-30,2025-04-03,chatbot_automated
TKT006780,CUST005298,energy_saving_advice,closed,2025-07-26,2025-07-27,human_agent
TKT006781,CUST005299,account_management,closed,2025-11-23,2025-11-24,human_agent
TKT006782,CUST005299,billing_discrepancy,closed,2025-08-08,2025-08-12,human_agent
TKT006783,CUST005299,energy_saving_advice,open,2025-05-29,,
TKT006784,CUST005299,usage_concern,closed,2025-11-29,2025-12-06,human_agent
TKT006785,CUST005300,billing_discrepancy,closed,2025-06-04,2025-06-08,human_agent
TKT006786,CUST005301,billing_discrepancy,closed,2025-02-26,2025-03-08,system_auto_resolved
TKT006787,CUST005301,usage_concern,open,2025-04-08,,
TKT006788,CUST005301,usage_concern,closed,2025-03-19,2025-03-27,chatbot_automated
TKT006789,CUST005304,usage_concern,closed,2025-05-27,2025-06-09,chatbot_automated
TKT006790,CUST005304,billing_discrepancy,closed,2025-11-14,2025-11-18,human_agent
TKT006791,CUST005304,technical_issue,closed,2025-02-01,2025-02-11,system_auto_resolved
TKT006792,CUST005304,service_interruption,closed,2025-07-14,2025-07-18,chatbot_automated
TKT006793,CUST005306,service_interruption,closed,2025-01-15,2025-01-18,system_auto_resolved
TKT006794,CUST005308,billing_discrepancy,closed,2025-06-07,2025-06-08,chatbot_automated
TKT006795,CUST005308,usage_concern,closed,2025-09-16,2025-09-22,system_auto_resolved
TKT006796,CUST005308,account_management,closed,2025-07-29,2025-08-03,human_agent
TKT006797,CUST005310,service_interruption,closed,2025-01-12,2025-01-18,human_agent
TKT006798,CUST005310,usage_concern,closed,2025-06-08,2025-06-09,human_agent
TKT006799,CUST005311,energy_saving_advice,closed,2025-06-22,2025-07-02,system_auto_resolved
TKT006800,CUST005312,billing_discrepancy,closed,2025-03-10,2025-03-15,human_agent
TKT006801,CUST005314,service_interruption,closed,2025-11-13,2025-11-25,chatbot_automated
TKT006802,CUST005314,usage_concern,closed,2025-07-08,2025-07-11,human_agent
TKT006803,CUST005316,billing_discrepancy,closed,2025-10-06,2025-10-08,human_agent
